stock_code,corp_name,report_nm,event_type,event_date,prediction_direction,event_score,initial_confidence,score_reason,news_count,positive_keyword_count,negative_keyword_count,news_sentiment_score,news_attention_score,top_news_titles,next_trade_date,next_open_return,next_close_return,note,prediction_result
011000,진원생명과학,불성실공시법인지정예고              ,disclosure_violation,20260804,negative,-80,C,Disclosure violations may damage investor trust.,5,1,7,-6,5,"코스피·코스닥 전 거래일(4일) 주요공시는... 진원생명과학, 150억원 유... | 진원생명과학, 공시불이행으로 불성실공시법인 지정 예고 | [속보] 진원생명과학, 150억원 규모 제3자배정 유상증자 결정…최대주주...",,,,No next trading day price data available yet.,pending
011000,진원생명과학,불성실공시법인지정예고              ,disclosure_violation,20260804,negative,-80,C,Disclosure violations may damage investor trust.,5,1,7,-6,5,"코스피·코스닥 전 거래일(4일) 주요공시는... 진원생명과학, 150억원 유... | 진원생명과학, 공시불이행으로 불성실공시법인 지정 예고 | [속보] 진원생명과학, 150억원 규모 제3자배정 유상증자 결정…최대주주...",,,,No next trading day price data available yet.,pending
011000,진원생명과학,불성실공시법인지정예고              ,disclosure_violation,20260804,negative,-80,C,Disclosure violations may damage investor trust.,5,1,7,-6,5,"코스피·코스닥 전 거래일(4일) 주요공시는... 진원생명과학, 150억원 유... | 진원생명과학, 공시불이행으로 불성실공시법인 지정 예고 | [속보] 진원생명과학, 150억원 규모 제3자배정 유상증자 결정…최대주주...",,,,No next trading day price data available yet.,pending
011000,진원생명과학,불성실공시법인지정예고              ,disclosure_violation,20260804,negative,-80,C,Disclosure violations may damage investor trust.,5,1,7,-6,5,"코스피·코스닥 전 거래일(4일) 주요공시는... 진원생명과학, 150억원 유... | 진원생명과학, 공시불이행으로 불성실공시법인 지정 예고 | [속보] 진원생명과학, 150억원 규모 제3자배정 유상증자 결정…최대주주...",,,,No next trading day price data available yet.,pending
031860,디에이치엑스컴퍼니,불성실공시법인지정              (공시번복),disclosure_violation,20260804,negative,-80,C,Disclosure violations may damage investor trust.,5,0,3,-3,5,"[오늘의 증시일정] 카카오뱅크·카카오게임즈·에이피알 등 | 디에이치엑스컴퍼니, 불성실공시법인 지정 결정 | 컴퓨터 주변기기 상장기업 2026년 7월 브랜드평판...우리로, 앱코, 빅솔...",,,,No next trading day price data available yet.,pending
092040,아미코젠,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260804,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,8,0,8,5,"RNA·유전자 가위·CAR-T 기술력 입증… 알지노믹스·툴젠 등 바이오주 ... | 아미코젠, KBIOHealth와 세포배양배지 구매계약 체결 | 아미코젠, 오송첨단의료산업진흥재단과 세포배양배지 구매계약",,,,No next trading day price data available yet.,pending
092040,아미코젠,[기재정정]주요사항보고서(유상증자결정),paid_in_capital_increase,20260804,negative,-70,C,Paid-in capital increases can create dilution concerns.,5,8,0,8,5,"RNA·유전자 가위·CAR-T 기술력 입증… 알지노믹스·툴젠 등 바이오주 ... | 아미코젠, KBIOHealth와 세포배양배지 구매계약 체결 | 아미코젠, 오송첨단의료산업진흥재단과 세포배양배지 구매계약",,,,No next trading day price data available yet.,pending
223220,로지스몬,소송등의판결ㆍ결정              (신주발행금지가처분),lawsuit,20260804,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,5,1,4,5,"[공시] 한국항공우주 등 22개 종목 '공매도 금지', 셀리드 '투자경고' 등... | [오늘의 증시일정] 현대오토에버·삼성물산, 크래프톤 등 | [공시] 아이씨에이치·케이엔알시스템 '투자경고', SGC에너지 '공매도 금...",,,,No next trading day price data available yet.,pending
223220,로지스몬,소송등의판결ㆍ결정              (신주발행금지가처분),lawsuit,20260804,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,5,1,4,5,"[공시] 한국항공우주 등 22개 종목 '공매도 금지', 셀리드 '투자경고' 등... | [오늘의 증시일정] 현대오토에버·삼성물산, 크래프톤 등 | [공시] 아이씨에이치·케이엔알시스템 '투자경고', SGC에너지 '공매도 금...",,,,No next trading day price data available yet.,pending
223220,로지스몬,소송등의판결ㆍ결정              (신주발행금지가처분),lawsuit,20260804,negative,-75,C,Lawsuits may increase uncertainty and downside risk.,5,5,1,4,5,"[공시] 한국항공우주 등 22개 종목 '공매도 금지', 셀리드 '투자경고' 등... | [오늘의 증시일정] 현대오토에버·삼성물산, 크래프톤 등 | [공시] 아이씨에이치·케이엔알시스템 '투자경고', SGC에너지 '공매도 금...",,,,No next trading day price data available yet.,pending
